Date of Bleed,Tag trimmed,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),0,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),0
1/3/19,27155,11/26/18,10.06,1.24,8.34,0.45,0.02,9.87,14.3,46.9,47.5,14.5,30.5,18.6,729,4.3,Mx1 p53 global; pre-bleed pre-pIpC TX
1/3/19,27156,11/26/18,10.14,1.66,8,0.45,0.02,9.41,13.9,42.7,45.4,14.8,32.6,20.2,524,4.5,Mx1 p53 global; pre-bleed pre-pIpC TX
1/3/19,27157,11/26/18,9.16,1.48,7.25,0.41,0.02,9.56,14.4,44.3,46.3,15.1,32.5,17.8,674,4.2,Mx1 p53 global; pre-bleed pre-pIpC TX
1/3/19,27160,11/26/18,8.28,1.56,6.26,0.43,0.03,9.1,14.1,45.9,50.4,15.5,30.7,18.6,780,4.6,Mx1 p53 global; pre-bleed pre-pIpC TX
1/3/19,27161,11/26/18,9.34,1.81,7.02,0.49,0.02,8.98,13.6,43.6,48.5,15.1,31.2,17.8,792,4.3,Mx1 p53 global; pre-bleed pre-pIpC TX
1/3/19,27162,11/25/18,11.62,1.97,9.27,0.35,0.03,9.9,14.6,48.1,48.6,14.7,30.4,18.5,665,4.9,Mx1 p53 global; pre-bleed pre-pIpC TX
1/3/19,27163,11/25/18,11.2,2.29,8.27,0.61,0.03,10.25,15.1,49.7,48.5,14.7,30.4,18.5,822,4.6,Mx1 p53 global; pre-bleed pre-pIpC TX
1/3/19,27165,11/25/18,9,2.21,6.41,0.36,0.03,9.41,14,45.1,47.9,14.9,31,18.8,965,4.8,Mx1 p53 global; pre-bleed pre-pIpC TX
1/3/19,27166,11/25/18,9.86,2.44,6.96,0.4,0.06,8.16,13.6,38.7,47.4,16.7,35.1,18.1,679,5,Mx1 p53 global; pre-bleed pre-pIpC TX
1/3/19,27210,11/30/18,8.8,2.25,6.32,0.18,0.04,10.55,15.4,49.2,46.6,14.6,31.3,20.9,636,4.5,Mx1 p53 global; pre-bleed pre-pIpC TX
1/3/19,27211,11/30/18,10.9,1.87,8.53,0.47,0.03,10.53,14.6,46.6,44.3,13.9,31.3,22.5,711,4.4,Mx1 p53 global; pre-bleed pre-pIpC TX
1/3/19,27212,11/30/18,11.08,2.01,8.63,0.4,0.04,10.39,14.7,46.5,44.8,14.1,31.6,22.2,684,4.5,Mx1 p53 global; pre-bleed pre-pIpC TX
1/3/19,27213,11/30/18,13.94,2.49,11.12,0.28,0.05,12.03,15.3,51.6,42.9,12.7,29.7,28.9,730,5.1,Mx1 p53 global; pre-bleed pre-pIpC TX
1/3/19,27214,11/30/18,8.72,1.73,6.68,0.29,0.02,9.99,14.4,46.3,46.3,14.4,31.1,19.8,748,4.6,Mx1 p53 global; pre-bleed pre-pIpC TX
1/3/19,27215,11/30/18,9.02,2.11,6.53,0.37,0.01,9.89,14.2,47.1,47.6,14.4,30.1,22.8,678,4.5,Mx1 p53 global; pre-bleed pre-pIpC TX
10/8/18,25766-0-SH38,6/14/18,7.42,2.66,4.1,0.62,0.04,10.32,11.1,40.4,39.1,10.8,27.5,29,804,6,0
10/8/18,25878-0-SH38,6/28/18,12.26,3.86,7.07,0.6,0.51,8.95,13.9,45.6,51,15.5,30.5,17.6,217,6.6,0
10/8/18,25767-0-SH38,6/14/18,44.8,14.69,21.72,3.34,3.81,9.02,10.7,35.8,39.7,11.9,29.9,33.2,1680,6.9,0
10/8/18,25768-0-SH38,6/14/18,5.18,1.06,3.85,0.25,0.01,9.37,13.1,46,49,14,28.5,16.4,786,5.1,0
10/8/18,25771-0-SH38,6/14/18,5.36,0.98,4.32,0.07,0,10.08,14.7,50.4,50,14.6,29.2,18.7,688,5.3,0
10/8/18,26089-0-SH38,8/5/18,5.64,0.78,4.76,0.09,0.01,10.54,15.2,52.3,49.6,14.4,29.1,15.1,566,4.4,0
10/8/18,26386-0-SH38,8/25/18,6.96,0.86,5.86,0.17,0.05,8.82,13.2,41.5,47,15,31.8,18.4,571,5.1,0
10/8/18,26387-0-SH38,8/25/18,6.04,1.15,4.34,0.54,0.01,9.65,11.6,40,41.5,12,29,28.3,829,6,0
10/8/18,26388-0-SH38,8/25/18,3.2,0.41,2.69,0.1,0.01,10.39,15.5,50.1,48.2,14.9,30.9,17.2,816,4.8,0
10/8/18,26390-0-SH38,8/25/18,7.08,2.24,3.9,0.46,0.37,10.76,15,50,46.5,13.9,30,24.9,995,7.2,0
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),Notes
11/12/18,26735-0-SH39,10/4/18,8.46,1.18,6.89,0.36,0.02,10.26,14.7,50.3,49,14.3,29.2,20.2,654,4.6,0
11/12/18,26739-0-SH39,10/4/18,5.04,0.76,4.09,0.17,0.02,9.94,15.1,52.7,53,15.2,28.7,18.7,644,4.6,0
11/12/18,26776-0-SH39,10/13/18,7.38,1.77,4.26,1.02,0.25,8.52,9.6,33.3,39.1,11.3,28.8,27.3,510,6.7,0
11/12/18,26778-0-SH39,10/13/18,4.48,0.44,3.76,0.27,0.01,9.08,13.1,42.8,47.1,14.4,30.6,23.5,734,4.9,0
12/8/18,26387-1-SH38,8/25/18,3.56,0.82,2.33,0.27,0.1,11.24,15.2,46.6,41.5,13.5,32.6,21.8,308,6.3,0
12/8/18,26457-0-SH39,8/31/18,5.78,1.05,4.31,0.19,0.18,10.95,15.7,52.6,48,14.3,29.8,17.5,752,5.7,0
12/8/18,26388-1-SH38,8/25/18,2.52,0.45,2.01,0.05,0.01,11.01,16.4,50,45.5,14.9,32.8,17,308,6.9,0
12/8/18,26390-1-SH38,8/25/18,4.5,1.22,2.75,0.21,0.2,10.36,14,41.8,40.3,13.5,33.5,17.8,486,7.2,0
12/8/18,26730-0-SH39,10/4/18,3.42,0.62,2.53,0.14,0.1,9.66,14,46.6,48.2,14.5,30,17.8,702,6.2,0
12/8/18,26515-0-SH39,9/18/18,3.72,0.57,2.76,0.14,0.18,9.76,13.4,42.4,43.4,13.7,31.6,17.8,737,6,0
12/8/18,26601-0-SH39,9/18/18,6.68,0.82,5.34,0.31,0.15,,,,,,,,,,0
12/8/18,26602-0-SH39,9/18/18,,,,,,,,,,,,,,,0
12/8/18,26603-0-SH39,9/18/18,6.24,0.57,5.2,0.28,0.12,3.99,16,22.2,55.6,40.1,72.1,40.6,990,6.4,0
12/8/18,26732-0-SH39,10/4/18,4.98,0.9,3.75,0.19,0.09,10.97,15.2,53.3,48.6,13.9,28.5,16.2,620,5.2,0
12/8/18,26733-0-SH39,10/4/18,,,,,,,,,,,,,,,0
12/8/18,26781-0-SH39,10/13/18,,,,,,,,,,,,,,,0
12/8/18,26782-0-SH39,10/13/18,4.7,1.38,2.56,0.24,0.37,9.57,12.7,40.6,42.2,13.3,31.3,21.8,452,7,0
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),Notes
12/20/18,27052-0-SH41,11/19/18,10.08,2.24,6.31,1.34,0.17,7.98,8.8,31.6,39.6,11,27.8,34.2,1316,6.7,0
12/20/18,25764-0-SH41,6/14/18,10.78,3.09,6.99,0.54,0.14,10.67,15,50.9,47.7,14.1,29.5,21.1,842,5.5,0
12/20/18,27050-0-SH41,11/19/18,8.84,2.49,5.84,0.33,0.16,9.89,14.4,46.7,47.2,14.6,30.8,21.4,881,5.5,0
12/20/18,25766-1-SH38,6/14/18,29.76,9.89,13.43,1.67,3.48,7.33,8.3,30,40.9,11.3,27.7,34.8,693,8,0
12/20/18,27064-0-SH41,11/19/18,8.02,2.39,4.41,1.03,0.13,7.42,9.5,37.2,50.2,12.8,25.5,29.5,762,6.4,0
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),0
1/15/19,27006,11/10/18,9.02,1.33,7.32,0.36,0.01,9.71,14.6,48.6,50.1,15,30,16,863,4.4,0
1/15/19,27073,11/17/18,13.12,2.18,10.59,0.34,0.01,12.6,15.9,49.8,39.5,12.6,31.9,20.9,811,4.4,0
1/15/19,27074,11/17/18,8.22,1.03,6.94,0.24,0.01,9.75,14.6,44.3,45.4,15,33,16.7,857,4.4,0
1/15/19,27075,11/17/18,11.16,2.15,8.49,0.51,0.01,10,15.3,46,46,15.3,33.3,17.4,855,4.4,0
1/15/19,27082,11/17/18,10.2,2.3,7.63,0.23,0.05,12.66,18.3,58.1,45.9,14.5,31.5,21.1,792,4.7,0
1/15/19,27099,11/16/18,10.74,1.83,8.54,0.33,0.03,9.76,15,45.5,46.6,15.4,33,16.2,1097,4.4,0
1/15/19,27136,11/25/18,7.16,1.72,5.23,0.19,0.02,10.38,15.6,47.9,46.1,15,32.6,16.8,1269,4.5,0
1/15/19,27141,11/23/18,8.06,1.53,6.21,0.3,0.03,9.37,14.8,48.4,51.7,15.8,30.6,15.5,1055,4.7,0
1/15/19,27142,11/23/18,11.68,2.2,9.11,0.37,0,10.45,16.8,52.1,49.9,16.1,32.2,16.3,1140,4.6,0
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),0
1/11/19,26962-0-SH42,11/2/18,3.16,0.48,2.34,0.13,0.14,8.5,12.4,45.9,54,14.6,27,15.6,537,5.4,0
1/11/19,26963-0-SH42,11/2/18,4.34,1.68,1.87,0.43,0.26,11.5,13.5,46.6,40.5,11.7,29,25.6,916,6.6,0
1/11/19,27193-0-SH42,11/30/18,1.94,0.46,1.35,0.12,0,9.9,14.9,49.8,50.3,15.1,29.9,18.3,1167,5.5,0
1/11/19,27194-0-SH42,11/30/18,11.82,2.82,7.67,0.94,0.34,10.71,15.4,50.6,47.2,14.4,30.4,25.7,587,6.5,0
1/11/19,27195-0-SH42,11/30/18,3.18,0.81,2.14,0.18,0.03,11.34,16.7,59.6,50.2,14.7,29.3,19.4,1111,5.7,0
1/11/19,27196-0-SH42,11/30/18,2.7,0.77,1.6,0.31,0.02,10.23,15.6,48.7,47.6,15.2,32,23.2,736,6.4,0
1/11/19,27198-0-SH42,11/30/18,4.18,1.23,2.27,0.34,0.23,9.86,14.1,47.2,47.9,14.3,29.9,24.4,1051,7,0
1/11/19,27200-0-SH42,11/30/18,5.36,1.25,3.73,0.34,0.04,8.71,14,48.4,55.6,16.1,28.9,19.7,1195,5.8,0
1/18/19,26962-1-SH42,11/2/18,4.96,0.78,4.03,0.13,0.01,9.47,14.7,49.8,52.6,15.5,29.5,17.2,1062,4.7,0
1/18/19,26963-1-SH42,11/2/18,3.42,0.44,2.59,0.38,0,9.21,10.3,36.2,39.3,11.2,28.5,24,969,5.5,0
1/18/19,27193-1-SH42,11/30/18,2.08,0.44,1.62,0.03,0,9.78,14.9,46.2,47.2,15.2,32.3,17.7,978,4.5,0
1/18/19,27194-1-SH42,11/30/18,1.96,0.42,1.26,0.28,0,9.13,12.7,42.5,46.6,13.9,29.9,23.4,892,5.4,0
1/18/19,27195-1-SH42,11/30/18,0.94,0.22,0.69,0.02,0.01,9.92,15.4,47.1,47.5,15.5,32.7,18.1,1074,4.8,0
1/18/19,27196-1-SH42,11/30/18,5.56,1.51,3.6,0.45,0,8.87,12.6,39.1,44.1,14.2,32.2,20.5,898,5.2,0
1/18/19,27198-1-SH42,11/30/18,3.18,0.75,2.24,0.19,0,8.73,12,38.6,44.2,13.7,31.1,21.8,870,5.5,0
1/18/19,27200-1-SH42,11/30/18,,,,,,,,,,,,,,,0
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),Notes
1/23/19,27062,11/19/18,1.6,0.39,1.01,0.18,0.01,6.67,12,43.6,65.3,18,27.5,22.2,681,5.1,non TX bleed
1/23/19,27063,11/19/18,9.94,1.63,7.92,0.38,0.01,9.64,14.9,52.2,54.2,15.5,28.5,16.6,992,4.5,non TX bleed
1/23/19,27227,12/11/18,1.54,0.48,0.95,0.11,0,6.77,11.7,39.2,57.9,17.3,29.8,20.9,699,5,non TX bleed
1/23/19,27228,12/11/18,8.4,1.85,6.39,0.13,0.03,9.61,14.8,49.3,51.3,15.4,30,18.7,982,4.5,non TX bleed
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),Notes
1/24/19,27076,11/17/18,3.4,0.22,2.92,0.22,0.03,6.71,9.4,29.5,44,14,31.9,17.6,153,6.3,Mx1 p53 global; 1st bleed post pIpC TX bleed (2 days)
1/24/19,27153,11/26/18,2.86,0.26,2.39,0.21,0,5.44,8.3,25.8,47.4,15.3,32.2,19.4,104,6.2,Mx1 p53 global; 1st bleed post pIpC TX bleed (2 days)
1/24/19,27155,11/26/18,7.18,0.72,6.07,0.37,0.02,7.37,11.3,36.3,49.3,15.3,31.1,18.3,427,5.2,Mx1 p53 global; 1st bleed post pIpC TX bleed (2 days)
1/24/19,27156,11/26/18,7.82,1.51,5.89,0.39,0.03,7.5,11.3,37.3,49.7,15.1,30.3,20.7,311,5.8,Mx1 p53 global; 1st bleed post pIpC TX bleed (2 days)
1/24/19,27157,11/26/18,2.92,0.11,2.69,0.11,0,4.82,7,22.1,45.9,14.5,31.7,16.5,67,6.2,Mx1 p53 global; 1st bleed post pIpC TX bleed (2 days)
1/24/19,27160,11/26/18,3.02,0.35,2.45,0.2,0.02,6.63,10.1,33.5,50.5,15.2,30.1,16.2,94,6.9,Mx1 p53 global; 1st bleed post pIpC TX bleed (2 days)
1/24/19,27161,11/26/18,0.46,0.01,0.43,0.01,0,0.49,0.6,,,,,,12,,Mx1 p53 global; 1st bleed post pIpC TX bleed (2 days)
1/24/19,27162,11/25/18,4.2,0.37,3.56,0.26,0.01,5.94,8.8,28.4,47.8,14.8,31,15.8,129,6.2,Mx1 p53 global; 1st bleed post pIpC TX bleed (2 days)
1/24/19,27163,11/25/18,4.86,0.28,4.34,0.23,0,6.96,10.2,32.1,46.1,14.7,31.8,17,239,5.7,Mx1 p53 global; 1st bleed post pIpC TX bleed (2 days)
1/24/19,27165,11/25/18,9.08,2.74,5.56,0.57,0.16,7.61,11.9,38.3,50.3,15.6,31.1,17.5,634,6.1,Mx1 p53 global; 1st bleed post pIpC TX bleed (2 days)
1/24/19,27166,11/25/18,1.88,0.11,1.68,0.09,0,5.82,8.9,30,51.5,15.3,29.7,17.1,114,6.2,Mx1 p53 global; 1st bleed post pIpC TX bleed (2 days)
1/24/19,27211,11/30/18,3.44,0.39,2.8,0.25,0,6.81,9.8,31.6,46.4,14.4,31,18.1,323,5.7,Mx1 p53 global; 1st bleed post pIpC TX bleed (2 days)
1/24/19,27212,11/30/18,2.34,0.04,2.25,0.05,0,5.85,8.4,27,46.2,14.4,31.1,18.1,61,5.8,Mx1 p53 global; 1st bleed post pIpC TX bleed (2 days)
1/24/19,27213,11/30/18,7.96,0.7,6.79,0.47,0,9.03,12.7,44.2,48.9,14.1,28.7,24.4,797,5.5,Mx1 p53 global; 1st bleed post pIpC TX bleed (2 days)
1/24/19,27214,11/30/18,6.62,1.29,4.88,0.44,0.01,6.06,9.7,29.3,48.3,16,33.1,18.3,551,5.7,Mx1 p53 global; 1st bleed post pIpC TX bleed (2 days)
1/24/19,27215,11/30/18,1.2,0.06,1.05,0.09,0,4.54,6.6,22.5,49.5,14.5,29.3,18.6,172,7.6,Mx1 p53 global; 1st bleed post pIpC TX bleed (2 days)
1/25/19,26962-2-SH42,11/2/18,9.2,1.6,7.38,0.21,0.01,9.62,14.9,51,53,15.5,29.2,16.6,1117,4.6,0
1/25/19,26963-2-SH42,11/2/18,6.92,1.32,4.92,0.68,0,9.88,11.1,38.1,38.6,11.2,29.1,23.2,1183,5.8,0
1/25/19,27193-2-SH42,11/30/18,8,1.46,6.24,0.28,0.01,9.38,13.9,44.8,47.8,14.8,31,17.6,1107,4.7,0
1/25/19,27194-2-SH42,11/30/18,7.1,0.78,5.43,0.88,0.01,9.36,12.4,39.9,42.6,13.2,31.1,20.8,1301,5.4,0
1/25/19,27195-2-SH42,11/30/18,,1.72,8.27,0.27,0.01,9.71,14.8,44.9,46.2,15.2,33,16.8,1027,4.6,0
1/25/19,27196-2-SH42,11/30/18,7.5,1.21,5.45,0.83,0.01,7.8,10.5,33.8,43.3,13.5,31.1,21.4,804,5.3,0
1/25/19,27198-2-SH42,11/30/18,8.78,1.28,6.51,0.76,0.16,8.71,11.6,36.5,41.9,13.3,31.8,21.6,580,6,0
1/25/19,27200-2-SH42,11/30/18,10.12,1.88,7.96,0.21,0.06,9.9,15.9,55.6,56.2,16.1,28.6,17.1,945,4.7,0
Date of Bleed,0,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),Notes
7/25/18,NG1061-0-KMc,5/9/18,8.5,1.95,6.23,0.29,0.03,10.43,14.9,43,41.2,14.3,34.7,18.2,673,4.5,Mx1 global Pre-TX bleed
7/25/18,NG1062-0-KMc,5/9/18,10.2,1.95,7.93,0.29,0.03,9.92,14.3,41,41.3,14.4,34.9,17.6,710,4.5,Mx1 global Pre-TX bleed
7/25/18,NG1064-0-KMc,5/9/18,9.96,1.89,7.77,0.29,0.02,10.14,14.3,42.3,41.7,14.1,33.8,17.1,615,4.6,Mx1 global Pre-TX bleed
7/25/18,NG1066-0-KMc,5/9/18,6.72,0.77,5.45,0.45,0.05,8.93,12.6,37.2,41.7,14.1,33.9,16.7,403,4.7,Mx1 global Pre-TX bleed
7/25/18,NG1075-0-KMc,5/8/18,14.64,3.5,10.79,0.31,0.04,9.82,14.6,45.3,46.1,14.9,32.2,18.8,631,4.5,Mx1 global Pre-TX bleed
7/25/18,25505-0-KMc,5/7/18,9.2,1.36,7.54,0.29,0.01,9.51,13.9,38.7,40.7,14.6,35.9,17.9,516,4.4,Mx1 global Pre-TX bleed
7/25/18,25507-0-KMc,5/7/18,5.66,1.6,3.96,0.09,0.01,11.22,15.9,45.9,40.9,14.2,34.6,16.5,738,4.3,Mx1 global Pre-TX bleed
7/25/18,25508-0-KMc,5/7/18,5.72,1.98,3.5,0.22,0.02,10.91,16,46.1,42.3,14.7,34.7,17.7,655,4.4,Mx1 global Pre-TX bleed
7/25/18,25509-0-KMc,5/7/18,7.8,1.98,5.61,0.18,0.03,9.71,14.3,41.6,42.8,14.7,34.4,17.1,576,4.6,Mx1 global Pre-TX bleed
7/25/18,25510-0-KMc,5/4/18,9.34,2.05,6.95,0.24,0.09,9.92,14.7,43.5,43.9,14.8,33.8,18.9,649,4.3,Mx1 global Pre-TX bleed
7/25/18,25512-0-KMc,5/4/18,6.6,1.35,5.1,0.13,0.02,10.97,15.8,45.7,41.7,14.4,34.6,18.8,586,4.4,Mx1 global Pre-TX bleed
7/25/18,25513-0-KMc,5/4/18,9.3,1.64,7.41,0.24,0.01,11.1,14.6,44.3,39.9,13.2,33,17.8,710,4.2,Mx1 global Pre-TX bleed
7/25/18,25599-0-KMc,5/15/18,5.48,1.03,4.09,0.12,0.17,9.4,13.6,37.9,40.3,14.5,35.9,18.2,486,5.4,Mx1 global Pre-TX bleed
7/25/18,25600-0-KMc,5/15/18,6.14,1.03,4.82,0.27,0.02,10.36,14.9,42.3,40.8,14.4,35.2,17.9,662,5,Mx1 global Pre-TX bleed
7/25/18,25601-0-KMc,5/15/18,7.24,1.72,5.27,0.22,0.02,10.18,15,43.4,42.6,14.7,34.6,18.1,563,4.9,Mx1 global Pre-TX bleed
7/25/18,25604-0-KMc,5/15/18,5.6,1,4.37,0.18,0.04,11.29,15.3,44.1,39.1,13.6,34.7,17.3,808,5,Mx1 global Pre-TX bleed
7/25/18,25605-0-KMc,5/15/18,5.94,0.88,4.91,0.13,0.01,11.2,15.6,44.1,39.4,13.9,25.4,17,742,4.3,Mx1 global Pre-TX bleed
7/25/18,25606-0-KMc,5/19/18,4.82,0.82,3.84,0.15,0.02,10.48,15.6,44.3,42.3,14.9,35.2,17.2,693,4.5,Mx1 global Pre-TX bleed
7/25/18,25608-0-KMc,5/19/18,3.62,0.66,2.75,0.14,0.06,8.72,12.8,36.6,42,14.7,35,17,436,5.2,Mx1 global Pre-TX bleed
1/0/00,0,1/0/00,,,,,,,,,,,,,,,0
1/0/00,0,1/0/00,,,,,,,,,,,,,,,0
Date of Bleed,0,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),Notes
8/15/18,NG1061-1-KMc,5/9/18,1.12,0.05,1.03,0.03,0.01,4.78,5.9,17.9,37.4,12.3,33,17,44,7.5,Mx1 global; 1st bleed (2 day) post PIPC TX
8/15/18,NG1062-1-KMc,5/9/18,3.54,0.78,2.49,0.26,0.01,7.64,10.6,33.5,43.9,13.9,31.6,21.5,440,5.4,Mx1 global; 1st bleed (2 day) post PIPC TX
8/15/18,NG1064-1-KMc,5/9/18,2.28,0.1,2.04,0.14,0,5.61,7.4,21.4,38.2,13.2,34.6,17.6,78,5.9,Mx1 global; 1st bleed (2 day) post PIPC TX
8/15/18,NG1066-1-KMc,5/9/18,2.06,0.14,1.79,0.12,0,4.84,6.3,18.9,39,13,33.3,16.2,79,5.7,Mx1 global; 1st bleed (2 day) post PIPC TX
8/15/18,NG1075-1-KMc,5/8/18,1.84,0.07,1.7,0.07,0,6,7.7,25.2,42,12.8,30.6,17.4,49,6,Mx1 global; 1st bleed (2 day) post PIPC TX
8/15/18,25505-1-KMc,5/7/18,12.62,2.43,9.69,0.45,0.04,9.63,13.7,39.9,41.4,14.2,34.3,18.2,592,4.3,Mx1 global; 1st bleed (2 day) post PIPC TX
8/15/18,25507-1-KMc,5/7/18,1.24,0.07,1.07,0.09,0.01,4.8,6.2,19,39.5,12.9,32.6,15.6,41,5.8,Mx1 global; 1st bleed (2 day) post PIPC TX
8/15/18,25508-1-KMc,5/7/18,1.12,0.12,0.92,0.07,0.01,4.99,6.3,19.4,38.8,12.6,32.5,15.8,29,6.2,Mx1 global; 1st bleed (2 day) post PIPC TX
8/15/18,25509-1-KMc,5/7/18,6.28,1.9,3.94,0.41,0.02,6.77,10.3,30,44.3,15.2,34.3,20.8,414,5.3,Mx1 global; 1st bleed (2 day) post PIPC TX
8/15/18,25510-1-KMc,5/4/18,4.98,0.93,3.74,0.3,0,5.81,8,24.7,42.5,13.8,32.4,18.3,398,5.5,Mx1 global; 1st bleed (2 day) post PIPC TX
8/15/18,25513-1-KMc,5/4/18,0.44,0.01,0.42,0.01,0,2.12,2.6,8.1,38,12.3,32.1,17.9,18,,Mx1 global; 1st bleed (2 day) post PIPC TX
8/15/18,25599-1-KMc,5/15/18,4.22,0.9,3.01,0.29,0.02,7.44,10,32,43,13.4,31.2,22.7,407,5.6,Mx1 global; 1st bleed (2 day) post PIPC TX
8/15/18,25600-1-KMc,5/15/18,2.92,0.52,2.23,0.16,0.01,7.31,11,33.5,45.8,15,32.8,25.9,291,5.9,Mx1 global; 1st bleed (2 day) post PIPC TX
8/15/18,25601-1-KMc,5/15/18,9.42,1.5,7.44,0.46,0.02,9.88,14,42.2,42.7,14.2,33.2,18.5,580,4.5,Mx1 global; 1st bleed (2 day) post PIPC TX
8/15/18,25604-1-KMc,5/15/18,6.2,1.28,4.4,0.38,0.11,10.99,14.8,44,40,13.5,33.6,18.8,711,4.7,Mx1 global; 1st bleed (2 day) post PIPC TX
8/15/18,25605-1-KMc,5/15/18,1.68,0.19,1.44,0.05,0,6.25,7.8,23.8,38,12.5,32.8,16.8,83,6.2,Mx1 global; 1st bleed (2 day) post PIPC TX
8/15/18,25606-1-KMc,5/19/18,7.08,1.06,5.59,0.42,0,10.15,14.7,45.7,45,14.5,32.2,17.2,734,4.3,Mx1 global; 1st bleed (2 day) post PIPC TX
8/15/18,25608-1-KMc,5/19/18,1.92,0.11,1.67,0.14,0,6.26,8.1,25.7,41,12.9,31.5,16.5,63,6.4,Mx1 global; 1st bleed (2 day) post PIPC TX
1/0/00,0,1/0/00,,,,,,,,,,,,,,,0
1/0/00,0,1/0/00,,,,,,,,,,,,,,,0
Date of Bleed,0,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),Notes
8/21/18,0,5/7/18,2.94,0.12,2.68,0.08,0.04,1.13,1.3,4,35,11.5,32.5,14.6,15,,Mx1 global; terminal bleed
1/0/00,0,1/0/00,,,,,,,,,,,,,,,0
Date of Bleed,0,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),Notes
8/23/18,0,5/9/18,2.32,0.04,2.14,0.1,0.03,1.33,1.5,4.7,35.5,11.3,31.9,16,29,6.3,Mx1 global; terminal bleed
1/0/00,0,1/0/00,,,,,,,,,,,,,,,0
Date of Bleed,0,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),Notes
8/27/18,NG1062-2-KMc,5/9/18,8.72,1.56,6.7,0.43,0.03,9.71,14.4,43.8,45.1,14.8,32.9,21.3,756,4.6,Mx1 global; 2nd bleed; 2-week post PIPC TX
8/27/18,NG1064-2-KMc,5/9/18,2.72,0.55,2.03,0.12,0.01,6.17,11.1,34.5,55.9,18,32.2,32.5,358,6,Mx1 global; 2nd bleed; 2-week post PIPC TX
8/27/18,NG1066-2-KMc,5/9/18,1.9,0.16,1.65,0.09,0,4.07,7.4,24,58.9,18.2,30.8,39.3,263,6.4,Mx1 global; 2nd bleed; 2-week post PIPC TX
8/27/18,NG1075-2-KMc,5/8/18,2.7,0.1,2.52,0.08,0,2.02,2.7,8,39.5,13.4,33.8,17.3,169,5.4,Mx1 global; 2nd bleed; 2-week post PIPC TX
8/27/18,25505-2-KMc,5/7/18,8.68,1.5,6.79,0.36,0.02,9.73,14.7,40.6,41.7,15.1,36.2,18.9,574,5,Mx1 global; 2nd bleed; 2-week post PIPC TX
8/27/18,25507-2-KMc,5/7/18,2.08,0.24,1.69,0.11,0.03,1.26,1.6,4.7,37,12.7,34,15.4,104,5.6,Mx1 global; 2nd bleed; 2-week post PIPC TX
8/27/18,25509-2-KMc,5/7/18,8.86,1.75,6.71,0.32,0.06,9.33,14,42.9,46,15,32.6,19.9,597,4.6,Mx1 global; 2nd bleed; 2-week post PIPC TX
